9c530272-5cf6-4db1-89ab-3ad6f0e2fc0a|Estilística|Estilística|null|ngb
601dc42d-4043-4a11-a82e-53be13fdf230|Estilística - Anacoluto|Anacoluto|9c530272-5cf6-4db1-89ab-3ad6f0e2fc0a|ngb
3736bc90-9641-4744-b9de-5be5d52ca74e|Estilística - Antítese|Antítese|9c530272-5cf6-4db1-89ab-3ad6f0e2fc0a|ngb
7922c2ab-8cea-4905-adba-e4c32075d67c|Estilística - Apóstrofe|Apóstrofe|9c530272-5cf6-4db1-89ab-3ad6f0e2fc0a|ngb
5a471cda-8773-4dd6-8237-10a27b79d316|Estilística - Catacrese|Catacrese|9c530272-5cf6-4db1-89ab-3ad6f0e2fc0a|ngb
ff62bd86-9a78-4ee6-9d12-f3ff37a73374|Estilística - Elipse|Elipse|9c530272-5cf6-4db1-89ab-3ad6f0e2fc0a|ngb
a04839a4-4808-4ef1-b585-ca8e133ab879|Estilística - Eufemismo|Eufemismo|9c530272-5cf6-4db1-89ab-3ad6f0e2fc0a|ngb
3305c3a0-a225-493d-be2c-0bba27881800|Estilística - Gradação|Gradação|9c530272-5cf6-4db1-89ab-3ad6f0e2fc0a|ngb
a8357e3f-0ea6-42f6-aae8-0532fd00a4b5|Estilística - Hipérbole|Hipérbole|9c530272-5cf6-4db1-89ab-3ad6f0e2fc0a|ngb
42601a71-9f8c-45c2-9df8-3d6416989c1a|Estilística - Inversão|Inversão|9c530272-5cf6-4db1-89ab-3ad6f0e2fc0a|ngb
8ce17357-8c1b-4ecb-a777-7e797c4ff812|Estilística - Ironia|Ironia|9c530272-5cf6-4db1-89ab-3ad6f0e2fc0a|ngb
989da1ee-3d14-4ae8-b77a-c170c167406e|Estilística - Metonímia|Metonímia|9c530272-5cf6-4db1-89ab-3ad6f0e2fc0a|ngb
acf2733f-9733-4382-a42a-aa80b443bf92|Estilística - Metáfora|Metáfora|9c530272-5cf6-4db1-89ab-3ad6f0e2fc0a|ngb
b761d197-286f-4e28-9c97-96614854d88e|Estilística - Onomatopeia|Onomatopeia|9c530272-5cf6-4db1-89ab-3ad6f0e2fc0a|ngb
fc20add9-6635-4884-9f56-1de053cc9037|Estilística - Paradoxo|Paradoxo|9c530272-5cf6-4db1-89ab-3ad6f0e2fc0a|ngb
1123eea2-9069-41b9-9462-07c5497d32c3|Estilística - Personificação|Personificação|9c530272-5cf6-4db1-89ab-3ad6f0e2fc0a|ngb
